,InterestID
1310354145,49
1310354145,56
1310354145,83
1310354145,10
1310354145,54
1310354145,58
1310354145,69
1310354145,94
1310354145,134
1310354145,157
1310354145,166
1310354145,167
1310354145,130
1310354145,165
1310354145,7
1310354145,29
1310354145,78
1310354145,125
1310354145,126
1310354145,33
1310354145,112
1310354145,120
1310354145,121
1310354145,181
1310354145,187
1310354145,188
1310354145,196
1310354145,202
1310354145,203
630951731,9
630951731,176
630951731,49
630951731,82
630951731,91
630951731,109
630951731,139
630951731,56
630951731,76
630951731,83
630951731,146
630951731,171
630951731,10
630951731,11
630951731,58
630951731,69
630951731,93
630951731,94
630951731,134
630951731,157
630951731,166
630951731,167
630951731,13
630951731,14
630951731,147
630951731,156
630951731,2
630951731,29
630951731,78
630951731,153
630951731,33
630951731,120
630951731,121
630951731,181
630951731,205
630951731,189
630951731,195
1088696573,186
186974325,49
186974325,73
186974325,109
186974325,12
186974325,76
186974325,83
186974325,86
186974325,92
186974325,64
186974325,69
186974325,108
186974325,157
186974325,13
186974325,14
186974325,60
186974325,129
186974325,2
186974325,29
186974325,45
186974325,5
186974325,27
186974325,85
186974325,141
186974325,181
186974325,182
186974325,189
186974325,196
186974325,199
186974325,202
186974325,203
1457630326,73
1457630326,109
1457630326,26
1457630326,56
1457630326,127
1457630326,142
1457630326,69
1457630326,94
1457630326,134
1457630326,129
1457630326,137
1457630326,2
1457630326,29
1457630326,78
1457630326,5
1457630326,27
1457630326,80
1457630326,191
1457630326,201
1457630326,202
1457630326,204
2005106958,160
2005106958,71
2005106958,83
2005106958,58
2005106958,69
2005106958,93
2005106958,157
2005106958,167
2005106958,129
2005106958,140
2005106958,147
1854247979,176
1854247979,31
1854247979,143
1854247979,56
1854247979,83
1854247979,146
1854247979,171
1854247979,13
1854247979,14
1854247979,60
1854247979,138
1854247979,2
1854247979,20
1854247979,29
1854247979,5
1854247979,40
1854247979,72
1854247979,121
1854247979,189
1854247979,196
1854247979,199
94277555,188
94277555,202
1230055820,103
1230055820,56
1230055820,86
1230055820,146
1230055820,58
1230055820,94
1230055820,134
1230055820,157
1230055820,167
1230055820,138
1230055820,156
1230055820,180
1230055820,184
1230055820,187
1230055820,188
1230055820,195
1177242482,71
1177242482,92
1177242482,123
1177242482,146
1177242482,53
1177242482,58
1177242482,64
1177242482,69
1177242482,93
1177242482,94
1177242482,97
1177242482,158
1177242482,166
1177242482,167
1177242482,129
1177242482,156
1177242482,5
1177242482,27
1177242482,124
1177242482,202
1177242482,204
418369835,61
418369835,73
418369835,77
418369835,91
418369835,107
418369835,109
418369835,118
418369835,152
418369835,12
418369835,26
418369835,32
418369835,56
418369835,76
418369835,86
418369835,92
418369835,110
418369835,123
418369835,135
418369835,144
418369835,171
418369835,58
418369835,64
418369835,69
418369835,94
418369835,97
418369835,166
1973658483,49
1973658483,32
1973658483,56
1973658483,123
1973658483,58
1973658483,69
1973658483,166
1973658483,167
1973658483,14
1973658483,60
1973658483,75
1973658483,2
1973658483,4
1973658483,29
1973658483,78
1973658483,125
1973658483,126
1973658483,132
1973658483,153
1973658483,27
1973658483,33
1973658483,66
1973658483,72
1973658483,90
1973658483,112
1973658483,120
1973658483,124
1973658483,183
1973658483,184
1973658483,187
1973658483,188
1973658483,203
1973658483,204
549414120,133
549414120,32
549414120,71
549414120,83
549414120,171
549414120,58
549414120,69
549414120,93
549414120,94
549414120,166
549414120,14
549414120,65
549414120,129
549414120,140
549414120,165
549414120,2
549414120,29
549414120,46
549414120,33
549414120,112
549414120,121
318577281,157
318577281,166
318577281,167
318577281,3
318577281,65
318577281,138
318577281,149
318577281,2
318577281,4
318577281,7
318577281,20
318577281,29
318577281,78
318577281,132
318577281,153
318577281,5
318577281,27
318577281,28
318577281,33
318577281,40
318577281,72
318577281,85
318577281,112
318577281,120
318577281,121
318577281,186
318577281,196
318577281,199
318577281,202
418369835,167
418369835,60
418369835,129
418369835,156
418369835,159
418369835,2
418369835,4
418369835,29
418369835,81
418369835,126
418369835,132
418369835,153
418369835,27
418369835,28
418369835,80
418369835,121
418369835,124
418369835,181
418369835,184
418369835,186
418369835,205
418369835,190
418369835,202
418369835,204
433104598,189
433104598,202
1579822119,28
1579822119,72
1579822119,112
1579822119,121
1579822119,124
1579822119,180
1579822119,182
1579822119,187
1579822119,191
1579822119,195
1579822119,196
1579822119,202
1602106481,133
1602106481,26
1602106481,164
1602106481,10
1602106481,64
1602106481,97
1602106481,167
1602106481,78
1602106481,132
1602106481,153
1602106481,80
1602106481,112
1154784144,189
1154784144,191
1154784144,196
1154784144,199
1154784144,202
332430300,9
332430300,96
332430300,114
332430300,118
332430300,26
1818489594,31
1818489594,61
1818489594,91
1818489594,58
1818489594,64
1818489594,13
1818489594,130
1818489594,140
2004420115,3
2004420115,14
2004420115,51
2004420115,57
2004420115,129
2004420115,130
2004420115,138
2004420115,159
2004420115,165
1675318830,173
1675318830,114
1675318830,133
1675318830,83
1675318830,86
1675318830,53
1675318830,94
1675318830,166
1675318830,13
1675318830,14
1675318830,29
1675318830,5
1675318830,121
1675318830,199
1675318830,202
2050187576,208
2050187576,26
2050187576,76
2050187576,86
2050187576,123
2050187576,164
2050187576,171
2050187576,10
2050187576,69
2050187576,158
2050187576,167
2050187576,29
2050187576,46
2050187576,78
2050187576,125
2050187576,126
2050187576,132
2050187576,153
2050187576,66
2050187576,72
2050187576,85
2050187576,112
2050187576,120
2050187576,121
2050187576,124
2050187576,141
2050187576,183
2050187576,186
2050187576,188
2050187576,190
2050187576,195
2050187576,199
16343810,21
16343810,73
16343810,143
16343810,58
16343810,64
16343810,69
16343810,158
16343810,167
16343810,60
16343810,2
16343810,7
16343810,29
16343810,45
16343810,5
16343810,27
16343810,124
16343810,186
16343810,187
16343810,207
16343810,191
16343810,196
16343810,199
16343810,202
2094128319,73
2094128319,110
2094128319,146
2094128319,64
2094128319,69
2094128319,122
2094128319,157
2094128319,2
2094128319,27
477173345,64
477173345,69
477173345,94
477173345,157
477173345,14
477173345,65
477173345,138
477173345,72
477173345,121
477173345,196
477173345,202
1645158631,21
1645158631,44
1645158631,83
1645158631,53
1645158631,58
1645158631,64
1394581595,103
2082810990,40
774814037,179
1296098628,21
1296098628,32
1296098628,56
1296098628,86
1296098628,53
1296098628,58
1296098628,64
1296098628,69
1296098628,93
1296098628,94
1296098628,167
1296098628,13
1296098628,14
1296098628,60
1296098628,65
1296098628,149
1296098628,2
1296098628,4
1296098628,29
1296098628,45
1296098628,46
1296098628,153
1296098628,72
1296098628,121
1296098628,184
1296098628,189
1296098628,193
1296098628,197
2088865781,57
1962631301,33
1367473395,21
1367473395,77
1367473395,109
1367473395,83
1367473395,110
1367473395,123
1367473395,53
1367473395,94
1367473395,158
1367473395,13
1367473395,14
1367473395,60
1367473395,2
1367473395,29
1367473395,153
1367473395,33
635345812,129
1182437858,174
1182437858,86
1182437858,164
1665868758,176
1665868758,56
1665868758,71
1665868758,83
1665868758,64
1665868758,94
1665868758,157
1665868758,167
1665868758,13
1665868758,14
1665868758,57
1665868758,60
1665868758,65
1665868758,147
1665868758,156
1665868758,159
1665868758,2
1665868758,4
1665868758,29
1665868758,45
1665868758,78
1665868758,132
1665868758,153
1665868758,33
1665868758,72
1665868758,112
1665868758,121
1665868758,183
1665868758,184
1665868758,199
1665868758,203
896444356,27
896444356,40
896444356,72
896444356,90
896444356,112
896444356,120
896444356,121
896444356,185
896444356,187
896444356,188
896444356,189
896444356,202
1852007830,160
1852007830,25
1852007830,11
1852007830,69
1852007830,167
1852007830,140
1852007830,2
1852007830,7
1852007830,29
1852007830,27
1852007830,33
1852007830,72
1852007830,112
1852007830,182
1852007830,183
1852007830,184
1852007830,203
330884005,21
330884005,73
330884005,86
330884005,146
330884005,171
330884005,69
330884005,93
330884005,94
330884005,157
330884005,167
330884005,172
330884005,14
330884005,75
330884005,138
330884005,29
330884005,45
330884005,46
330884005,78
330884005,125
330884005,126
330884005,153
330884005,5
330884005,33
330884005,112
330884005,121
330884005,124
330884005,180
330884005,182
330884005,184
330884005,187
330884005,188
330884005,189
330884005,195
330884005,202
4523302,173
4523302,76
4523302,86
4523302,10
4523302,69
4523302,122
4523302,157
4523302,17
4523302,29
4523302,45
4523302,126
4523302,112
4523302,121
4523302,187
4523302,202
425314784,9
425314784,91
425314784,96
425314784,118
425314784,133
425314784,25
425314784,26
425314784,39
425314784,105
425314784,146
425314784,164
425314784,54
425314784,64
425314784,69
1075153819,21
1075153819,174
1075153819,73
1075153819,91
1075153819,109
1075153819,139
1075153819,86
1075153819,110
1075153819,144
1075153819,146
1075153819,69
1075153819,134
1075153819,166
1075153819,167
1075153819,13
1075153819,14
1075153819,177
1075153819,17
1075153819,37
1075153819,2
1075153819,29
1075153819,78
1075153819,132
1075153819,153
1075153819,5
1075153819,27
1075153819,33
1075153819,72
1075153819,112
1075153819,120
1075153819,121
1075153819,124
1075153819,180
1075153819,181
1075153819,182
1075153819,184
1075153819,186
1075153819,187
1075153819,207
1075153819,189
1075153819,191
1075153819,196
1075153819,199
1075153819,200
1075153819,201
1075153819,202
1547740661,9
1547740661,96
1547740661,150
1547740661,26
1547740661,151
1547740661,10
1547740661,11
1547740661,64
1547740661,69
1547740661,93
1547740661,97
1547740661,122
1547740661,134
1547740661,79
1547740661,147
1547740661,159
1547740661,165
1547740661,4
1547740661,7
1547740661,29
1547740661,46
1547740661,125
1547740661,132
1547740661,5
1547740661,27
1547740661,80
1547740661,112
1547740661,124
1547740661,181
1547740661,194
1547740661,199
1547740661,202
1547740661,203
1251852290,139
1251852290,32
1251852290,145
1251852290,164
1251852290,171
1251852290,69
1251852290,134
1251852290,166
1251852290,188
1251852290,196
1251852290,202
1294708688,9
1294708688,49
1294708688,96
1294708688,133
1294708688,150
1294708688,160
1294708688,26
1294708688,83
1294708688,123
1294708688,135
1294708688,146
1294708688,151
1294708688,164
1294708688,10
1294708688,69
1294708688,122
1294708688,167
1294708688,138
1294708688,149
1294708688,2
1294708688,4
1294708688,7
1294708688,8
1294708688,29
1294708688,46
1294708688,125
1294708688,126
1294708688,132
1294708688,5
1294708688,112
1294708688,120
1294708688,124
1294708688,184
1294708688,187
1294708688,188
1294708688,189
1294708688,194
1294708688,202
1978826674,103
1978826674,32
1978826674,56
1978826674,83
1978826674,92
1978826674,144
1978826674,146
1978826674,11
1978826674,58
1978826674,69
1978826674,93
1978826674,94
1978826674,166
1978826674,167
1978826674,14
1978826674,138
1978826674,165
1978826674,29
1978826674,45
1978826674,126
1978826674,33
1978826674,112
1978826674,120
1978826674,121
1978826674,183
1978826674,189
1978826674,195
1978826674,199
1438475404,133
1772839457,49
1527300729,173
1527300729,143
1527300729,56
1527300729,83
1527300729,106
1527300729,146
1527300729,53
1527300729,58
1527300729,64
1527300729,69
1527300729,93
1527300729,94
1527300729,157
1527300729,166
1527300729,167
1527300729,3
1527300729,13
1527300729,14
1527300729,18
1527300729,57
1527300729,60
1527300729,75
1527300729,137
1527300729,138
1527300729,149
1527300729,2
1527300729,4
1527300729,8
1527300729,29
1527300729,45
1527300729,78
1527300729,132
1527300729,153
1527300729,27
1527300729,72
1527300729,112
1527300729,120
1527300729,121
1527300729,124
1527300729,207
1772839457,150
1772839457,26
1772839457,32
1772839457,56
1772839457,76
1772839457,86
1772839457,92
1772839457,105
1590242479,77
1590242479,91
1590242479,107
1590242479,109
1590242479,118
1590242479,152
1590242479,12
1590242479,44
1590242479,179
1590242479,110
1590242479,144
1590242479,64
1590242479,97
1590242479,122
1590242479,167
1590242479,156
1590242479,2
1590242479,4
1590242479,7
